Record ID,Employer,Canonical Employer,Parent Group,Corporate Cluster ID,Canonical Name Occurrences,Duplicate Review Flag,Entity Class,Career Scan Eligible,Sector,Discovery Geography,Org Type,Corporate Website,Website Status,Careers URL,Career Scan Status,Discovery Source,Source URL,Notes,Freeze Version,Freeze Status,Resolved Corporate Website,Resolved Careers Landing URL,Resolved Jobs Search URL,Portal Scope,ATS Family,ATS Confidence,Portal Resolution Status,Portal Verification URL,Portal Verified Date,Resolution Parent Override,Resolution Wave
EMP-04690,Miðeind,Miðeind,,CG-B4838E55BB,1,,Employer Candidate,Yes,Technology / cyber / finance / critical infrastructure / digital services,Iceland,Company,,Pending resolution,,Not started,Iceland digital/technology employer expansion,https://island.is/en/o/digital-iceland/news/new-framework-agreement-takes-effect,"Current Digital Iceland 2026 supplier teams plus major Icelandic ICT, finance and critical-infrastructure employers. SI has ~1,700 member companies overall, too broad to treat as a cyber-employer directory.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04691,Norda,Norda,,CG-641EF502D2,1,,Employer Candidate,Yes,Technology / cyber / finance / critical infrastructure / digital services,Iceland,Company,,Pending resolution,,Not started,Iceland digital/technology employer expansion,https://island.is/en/o/digital-iceland/news/new-framework-agreement-takes-effect,"Current Digital Iceland 2026 supplier teams plus major Icelandic ICT, finance and critical-infrastructure employers. SI has ~1,700 member companies overall, too broad to treat as a cyber-employer directory.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04692,Orkuveita Reykjavíkur,Orkuveita Reykjavíkur,,CG-A74371DA87,1,,Employer Candidate,Yes,Technology / cyber / finance / critical infrastructure / digital services,Iceland,Company,,Pending resolution,,Not started,Iceland digital/technology employer expansion,https://island.is/en/o/digital-iceland/news/new-framework-agreement-takes-effect,"Current Digital Iceland 2026 supplier teams plus major Icelandic ICT, finance and critical-infrastructure employers. SI has ~1,700 member companies overall, too broad to treat as a cyber-employer directory.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04693,Play / Fly Play,Play,,CG-516626BF8A,1,,Employer Candidate,Yes,Technology / cyber / finance / critical infrastructure / digital services,Iceland,Company,,Pending resolution,,Not started,Iceland digital/technology employer expansion,https://island.is/en/o/digital-iceland/news/new-framework-agreement-takes-effect,"Current Digital Iceland 2026 supplier teams plus major Icelandic ICT, finance and critical-infrastructure employers. SI has ~1,700 member companies overall, too broad to treat as a cyber-employer directory.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04694,Rapyd Iceland,Rapyd Iceland,,CG-15371ACDDE,1,,Employer Candidate,Yes,Technology / cyber / finance / critical infrastructure / digital services,Iceland,Company,,Pending resolution,,Not started,Iceland digital/technology employer expansion,https://island.is/en/o/digital-iceland/news/new-framework-agreement-takes-effect,"Current Digital Iceland 2026 supplier teams plus major Icelandic ICT, finance and critical-infrastructure employers. SI has ~1,700 member companies overall, too broad to treat as a cyber-employer directory.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04695,Sidekick Health,Sidekick Health,,CG-18A3207B2D,1,,Employer Candidate,Yes,Technology / cyber / finance / critical infrastructure / digital services,Iceland,Company,,Pending resolution,,Not started,Iceland digital/technology employer expansion,https://island.is/en/o/digital-iceland/news/new-framework-agreement-takes-effect,"Current Digital Iceland 2026 supplier teams plus major Icelandic ICT, finance and critical-infrastructure employers. SI has ~1,700 member companies overall, too broad to treat as a cyber-employer directory.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04696,Stefna,Stefna,,CG-F2CAB829C6,1,,Employer Candidate,Yes,Technology / cyber / finance / critical infrastructure / digital services,Iceland,Company,,Pending resolution,,Not started,Iceland digital/technology employer expansion,https://island.is/en/o/digital-iceland/news/new-framework-agreement-takes-effect,"Current Digital Iceland 2026 supplier teams plus major Icelandic ICT, finance and critical-infrastructure employers. SI has ~1,700 member companies overall, too broad to treat as a cyber-employer directory.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04697,Sýn,Sýn,,CG-C3ECEF83D0,1,,Employer Candidate,Yes,Technology / cyber / finance / critical infrastructure / digital services,Iceland,Company,,Pending resolution,,Not started,Iceland digital/technology employer expansion,https://island.is/en/o/digital-iceland/news/new-framework-agreement-takes-effect,"Current Digital Iceland 2026 supplier teams plus major Icelandic ICT, finance and critical-infrastructure employers. SI has ~1,700 member companies overall, too broad to treat as a cyber-employer directory.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04698,Tempo Software,Tempo Software,,CG-DD110BD1EF,1,,Employer Candidate,Yes,Technology / cyber / finance / critical infrastructure / digital services,Iceland,Company,,Pending resolution,,Not started,Iceland digital/technology employer expansion,https://island.is/en/o/digital-iceland/news/new-framework-agreement-takes-effect,"Current Digital Iceland 2026 supplier teams plus major Icelandic ICT, finance and critical-infrastructure employers. SI has ~1,700 member companies overall, too broad to treat as a cyber-employer directory.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04699,Treble Technologies,Treble Technologies,,CG-B60DE51D1B,1,,Employer Candidate,Yes,Technology / cyber / finance / critical infrastructure / digital services,Iceland,Company,,Pending resolution,,Not started,Iceland digital/technology employer expansion,https://island.is/en/o/digital-iceland/news/new-framework-agreement-takes-effect,"Current Digital Iceland 2026 supplier teams plus major Icelandic ICT, finance and critical-infrastructure employers. SI has ~1,700 member companies overall, too broad to treat as a cyber-employer directory.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04700,Verne Global Iceland,Verne Global Iceland,,CG-DE63032B0C,1,,Employer Candidate,Yes,Technology / cyber / finance / critical infrastructure / digital services,Iceland,Company,,Pending resolution,,Not started,Iceland digital/technology employer expansion,https://island.is/en/o/digital-iceland/news/new-framework-agreement-takes-effect,"Current Digital Iceland 2026 supplier teams plus major Icelandic ICT, finance and critical-infrastructure employers. SI has ~1,700 member companies overall, too broad to treat as a cyber-employer directory.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04701,Videntifier,Videntifier,,CG-121CC21A7E,1,,Employer Candidate,Yes,Technology / cyber / finance / critical infrastructure / digital services,Iceland,Company,,Pending resolution,,Not started,Iceland digital/technology employer expansion,https://island.is/en/o/digital-iceland/news/new-framework-agreement-takes-effect,"Current Digital Iceland 2026 supplier teams plus major Icelandic ICT, finance and critical-infrastructure employers. SI has ~1,700 member companies overall, too broad to treat as a cyber-employer directory.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04702,Össur,Össur,,CG-ECA9DA33B6,1,,Employer Candidate,Yes,Technology / cyber / finance / critical infrastructure / digital services,Iceland,Company,,Pending resolution,,Not started,Iceland digital/technology employer expansion,https://island.is/en/o/digital-iceland/news/new-framework-agreement-takes-effect,"Current Digital Iceland 2026 supplier teams plus major Icelandic ICT, finance and critical-infrastructure employers. SI has ~1,700 member companies overall, too broad to treat as a cyber-employer directory.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04703,Aerowind Ireland Ltd,Aerowind Ireland,,CG-DC8830941A,1,,Employer Candidate,Yes,Aerospace / defence / security / space,Ireland,Company,,Pending resolution,,Not started,ADS Group member directory,https://www.adsgroup.org.uk/members/,Current ADS member with Ireland identity; Ireland is in scope.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04704,.IE,IE,,CG-46680A665D,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04705,8 West Consulting,8 West Consulting,,CG-4ABB834246,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04706,A-LIGN,A-LIGN,,CG-AE21C64A87,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04707,Acorn Life,Acorn Life,,CG-7E76DAD513,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04708,Advice Bytes,Advice Bytes,,CG-27E66AE043,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04709,AIB,AIB,,CG-B482DECAD7,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04710,Ailtire Technologies,Ailtire Technologies,,CG-C1FA54E588,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04711,Andrews Duffy,Andrews Duffy,,CG-052282E039,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04712,Appfend,Appfend,,CG-843EA25C97,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04713,Arctic Wolf Networks,Arctic Wolf Networks,,CG-D4928BD7B8,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04714,Armis Security,Armis Security,,CG-DD95218300,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04715,Atalia Assurance Ltd,Atalia Assurance,,CG-035881AA4B,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04716,Atoro,Atoro,,CG-AF2B4315B2,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04717,BeSecureOnline,BeSecureOnline,,CG-849966C72C,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04718,BH Consulting,BH Consulting,,CG-E8B06FBACE,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04719,Binarii Labs,Binarii Labs,,CG-681486339B,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04720,Bird & Bird Ireland,Bird & Bird Ireland,,CG-6AF66247AD,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04721,Box-D Consulting Limited,Box-D Consulting,,CG-A9542B1C37,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04722,Brown & Brown Insurance Brokers,Brown & Brown Insurance Brokers,,CG-E97267E8A9,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04723,C-Risk,C-Risk,,CG-6046EE6939,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04724,CalQRisk,CalQRisk,,CG-17FC2314CE,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04725,Cased Dimensions Ltd,Cased Dimensions,,CG-F242952CED,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04726,Centripetal,Centripetal,,CG-6421B81010,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04727,CloudAssist,CloudAssist,,CG-69090F4E6B,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-04728,CommSec,CommSec,,CG-6B6959D26E,1,,Employer Candidate,Yes,Cybersecurity ecosystem,Ireland,Company,,Pending resolution,,Not started,Cyber Ireland members,https://cyberireland.ie/membership-2/members/,,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
